AvgSpotLen	BioProject	BioSample	Experiment	Instrument	LibraryLayout	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	biomaterial_provider	biorep	labexpid	labversion	localization_description	readtype	readtype_description	replicate	replicate_description	rnaextract	rnaextract_description	source_name	spikeinpool	Assay_Type	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibrarySelection	LibrarySource	Organism	Platform	datatype	datatype_description
152	PRJNA30709	SAMN01121028	SRX179434	Illumina Genome Analyzer II	PAIRED	GSM984609: CSHL_RnaSeq_Monocytes-CD14+_cell_longPolyA	2015-12-09	3986	2369	2015-07-22	SRR545698	SRS358722	SRP007461	GSM984609	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44497,LID44594,LID44594,LID44594,LID44497,LID44497	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01121028	SRX179434	Illumina Genome Analyzer II	PAIRED	GSM984609: CSHL_RnaSeq_Monocytes-CD14+_cell_longPolyA	2015-11-27	4000	2285	2015-07-22	SRR545699	SRS358722	SRP007461	GSM984609	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44497,LID44594,LID44594,LID44594,LID44497,LID44497	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
152	PRJNA30709	SAMN01121028	SRX179434	Illumina Genome Analyzer II	PAIRED	GSM984609: CSHL_RnaSeq_Monocytes-CD14+_cell_longPolyA	2015-11-27	4170	2427	2015-07-22	SRR545700	SRS358722	SRP007461	GSM984609	S. Heimfeld Laboratory, FHCRC	039WC,040WC,040WC,039WC,039WC,040WC	LID44497,LID44594,LID44594,LID44594,LID44497,LID44497	iIDR	Whole cell	2x76D	Paired 76 nt directed reads	1,2		longPolyA	Poly(A)+ RNA longer than 200 nt	Monocytes-CD14+	Nist14	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121029	SRX179435	Illumina HiSeq 2000	PAIRED	GSM984610: CSHL_RnaSeq_HOB_cell_total	2012-08-20	37719	27359	2012-08-20	SRR545701	SRS358723	SRP007461	GSM984610	PromoCell	053WC,054WC,054WC,053WC	LID47251,LID47252,LID47251,LID47252	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HOB	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121029	SRX179435	Illumina HiSeq 2000	PAIRED	GSM984610: CSHL_RnaSeq_HOB_cell_total	2012-08-20	39937	28991	2012-08-20	SRR545702	SRS358723	SRP007461	GSM984610	PromoCell	053WC,054WC,054WC,053WC	LID47251,LID47252,LID47251,LID47252	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HOB	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121030	SRX179436	Illumina HiSeq 2000	PAIRED	GSM984611: CSHL_RnaSeq_HCH_cell_total	2012-08-20	41306	30654	2012-08-20	SRR545703	SRS358724	SRP007461	GSM984611	PromoCell	059WC,060WC,059WC,059WC,060WC,060WC	LID47024,LID47025,LID47024,LID47025,LID47025,LID47024	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HCH	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121030	SRX179436	Illumina HiSeq 2000	PAIRED	GSM984611: CSHL_RnaSeq_HCH_cell_total	2012-08-20	34638	25485	2012-08-20	SRR545704	SRS358724	SRP007461	GSM984611	PromoCell	059WC,060WC,059WC,059WC,060WC,060WC	LID47024,LID47025,LID47024,LID47025,LID47025,LID47024	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HCH	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121031	SRX179437	Illumina HiSeq 2000	PAIRED	GSM984612: CSHL_RnaSeq_NHDF_cell_total	2012-08-20	35140	25328	2012-08-20	SRR545705	SRS358725	SRP007461	GSM984612	PromoCell	050WC,050WC,049WC,049WC,050WC,049WC	LID47247,LID47248,LID47247,LID47247,LID47248,LID47248	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	NHDF	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121031	SRX179437	Illumina HiSeq 2000	PAIRED	GSM984612: CSHL_RnaSeq_NHDF_cell_total	2012-08-20	35624	25387	2012-08-20	SRR545706	SRS358725	SRP007461	GSM984612	PromoCell	050WC,050WC,049WC,049WC,050WC,049WC	LID47247,LID47248,LID47247,LID47247,LID47248,LID47248	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	NHDF	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121032	SRX179438	Illumina HiSeq 2000	PAIRED	GSM984613: CSHL_RnaSeq_HSaVEC_cell_total	2012-08-20	25581	17542	2012-08-20	SRR545707	SRS358726	SRP007461	GSM984613	PromoCell	094WC,093WC,094WC,093WC,093WC,094WC	LID47260,LID47261,LID47260,LID47261,LID47261,LID47260	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HSaVEC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121032	SRX179438	Illumina HiSeq 2000	PAIRED	GSM984613: CSHL_RnaSeq_HSaVEC_cell_total	2012-08-20	23622	16089	2012-08-20	SRR545708	SRS358726	SRP007461	GSM984613	PromoCell	094WC,093WC,094WC,093WC,093WC,094WC	LID47260,LID47261,LID47260,LID47261,LID47261,LID47260	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HSaVEC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121033	SRX179439	Illumina HiSeq 2000	PAIRED	GSM984614: CSHL_RnaSeq_HAoAF_cell_total	2012-08-20	36775	26067	2012-08-20	SRR545709	SRS358727	SRP007461	GSM984614	PromoCell	056WC,056WC,055WC,055WC	LID47021,LID47020,LID47020,LID47021	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HAoAF	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121033	SRX179439	Illumina HiSeq 2000	PAIRED	GSM984614: CSHL_RnaSeq_HAoAF_cell_total	2012-08-20	41648	28781	2012-08-20	SRR545710	SRS358727	SRP007461	GSM984614	PromoCell	056WC,056WC,055WC,055WC	LID47021,LID47020,LID47020,LID47021	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HAoAF	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121034	SRX179440	Illumina HiSeq 2000	PAIRED	GSM984615: CSHL_RnaSeq_SkMC_cell_total	2012-08-20	39387	28361	2012-08-20	SRR545711	SRS358728	SRP007461	GSM984615	PromoCell	047WC,048WC,047WC,048WC	LID47246,LID47245,LID47245,LID47246	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	SkMC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121034	SRX179440	Illumina HiSeq 2000	PAIRED	GSM984615: CSHL_RnaSeq_SkMC_cell_total	2012-08-20	42471	31331	2012-08-20	SRR545712	SRS358728	SRP007461	GSM984615	PromoCell	047WC,048WC,047WC,048WC	LID47246,LID47245,LID47245,LID47246	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	SkMC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121035	SRX179441	Illumina HiSeq 2000	PAIRED	GSM984616: CSHL_RnaSeq_NHEM.f_M2_cell_total	2012-08-20	27219	18718	2012-08-20	SRR545713	SRS358729	SRP007461	GSM984616	PromoCell	081WC,081WC,082WC,082WC	LID47256,LID47257,LID47257,LID47256	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	NHEM.f_M2	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121035	SRX179441	Illumina HiSeq 2000	PAIRED	GSM984616: CSHL_RnaSeq_NHEM.f_M2_cell_total	2012-08-20	28064	20245	2012-08-20	SRR545714	SRS358729	SRP007461	GSM984616	PromoCell	081WC,081WC,082WC,082WC	LID47256,LID47257,LID47257,LID47256	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	NHEM.f_M2	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121036	SRX179442	Illumina HiSeq 2000	PAIRED	GSM984617: CSHL_RnaSeq_NHEM_M2_cell_total	2012-08-20	29175	20321	2012-08-20	SRR545715	SRS358730	SRP007461	GSM984617	PromoCell	083WC,084WC,083WC,084WC	LID47259,LID47258,LID47258,LID47259	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	NHEM_M2	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121036	SRX179442	Illumina HiSeq 2000	PAIRED	GSM984617: CSHL_RnaSeq_NHEM_M2_cell_total	2012-08-20	25522	17419	2012-08-20	SRR545716	SRS358730	SRP007461	GSM984617	PromoCell	083WC,084WC,083WC,084WC	LID47259,LID47258,LID47258,LID47259	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	NHEM_M2	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121037	SRX179443	Illumina HiSeq 2000	PAIRED	GSM984618: CSHL_RnaSeq_HAoEC_cell_total	2012-08-20	33899	24623	2012-08-20	SRR545717	SRS358731	SRP007461	GSM984618	PromoCell	058WC,057WC,058WC,057WC,057WC,058WC	LID47022,LID47023,LID47022,LID47023,LID47023,LID47022	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HAoEC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121037	SRX179443	Illumina HiSeq 2000	PAIRED	GSM984618: CSHL_RnaSeq_HAoEC_cell_total	2012-08-20	34256	25102	2012-08-20	SRR545718	SRS358731	SRP007461	GSM984618	PromoCell	058WC,057WC,058WC,057WC,057WC,058WC	LID47022,LID47023,LID47022,LID47023,LID47023,LID47022	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HAoEC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121038	SRX179444	Illumina HiSeq 2000	PAIRED	GSM984619: CSHL_RnaSeq_HVMF_cell_total	2012-08-20	40265	29220	2012-08-20	SRR545719	SRS358732	SRP007461	GSM984619	ScienCell	051WC,052WC,051WC,052WC	LID47250,LID47249,LID47250,LID47249	iIDR		2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HVMF	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121038	SRX179444	Illumina HiSeq 2000	PAIRED	GSM984619: CSHL_RnaSeq_HVMF_cell_total	2012-08-20	39760	29020	2012-08-20	SRR545720	SRS358732	SRP007461	GSM984619	ScienCell	051WC,052WC,051WC,052WC	LID47250,LID47249,LID47250,LID47249	iIDR		2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HVMF	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121039	SRX179445	Illumina HiSeq 2000	PAIRED	GSM984620: CSHL_RnaSeq_HWP_cell_total	2012-08-20	31942	23205	2012-08-20	SRR545721	SRS358733	SRP007461	GSM984620	PromoCell	080WC,079WC,080WC,080WC,079WC,079WC	LID47255,LID47254,LID47254,LID47255,LID47255,LID47254	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HWP	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121039	SRX179445	Illumina HiSeq 2000	PAIRED	GSM984620: CSHL_RnaSeq_HWP_cell_total	2012-08-20	26844	18491	2012-08-20	SRR545722	SRS358733	SRP007461	GSM984620	PromoCell	080WC,079WC,080WC,080WC,079WC,079WC	LID47255,LID47254,LID47254,LID47255,LID47255,LID47254	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1,2		total	Total RNA extract (longer than 200 nt)	HWP	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
202	PRJNA30709	SAMN01121040	SRX179446	Illumina HiSeq 2000	PAIRED	GSM984621: CSHL_RnaSeq_HMEpC_cell_total	2012-08-20	28288	19311	2012-08-20	SRR545723	SRS358734	SRP007461	GSM984621	PromoCell	063WC	LID47096	iIDR	Whole cell	2x101D	Paired 101 nt directed reads	1		total	Total RNA extract (longer than 200 nt)	HMEpC	Nist13	RNA-Seq	GEO	public	sra	ncbi	0	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	RnaSeq	Sequencing analysis of RNA expression
